proband_id,test_name,trialn,rsp
4273,verbal_fluency,0,True
4273,verbal_fluency,0,False
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,0,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,1,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,2,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4273,verbal_fluency,3,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,False
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,0,True
4307,verbal_fluency,1,True
4307,verbal_fluency,1,True
4307,verbal_fluency,1,True
4307,verbal_fluency,1,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,2,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,False
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4307,verbal_fluency,3,True
4346,verbal_fluency,0,False
4346,verbal_fluency,0,False
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,True
4346,verbal_fluency,0,False
4346,verbal_fluency,0,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,False
4346,verbal_fluency,1,False
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,1,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,False
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,2,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,True
4346,verbal_fluency,3,False
4346,verbal_fluency,3,True
4346,verbal_fluency,3,False
4346,verbal_fluency,3,False
4346,verbal_fluency,3,False
4346,verbal_fluency,3,True
4346,verbal_fluency,3,False
4346,verbal_fluency,3,False
4346,verbal_fluency,3,True
4365,verbal_fluency,0,True
4365,verbal_fluency,0,True
4365,verbal_fluency,0,False
4365,verbal_fluency,0,True
4365,verbal_fluency,0,True
4365,verbal_fluency,0,True
4365,verbal_fluency,0,True
4365,verbal_fluency,0,False
4365,verbal_fluency,0,True
4365,verbal_fluency,0,True
4365,verbal_fluency,0,True
4365,verbal_fluency,1,True
4365,verbal_fluency,1,True
4365,verbal_fluency,1,True
4365,verbal_fluency,1,True
4365,verbal_fluency,1,True
4365,verbal_fluency,1,True
4365,verbal_fluency,1,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,2,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,False
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4365,verbal_fluency,3,True
4367,verbal_fluency,0,True
4367,verbal_fluency,0,True
4367,verbal_fluency,0,True
4367,verbal_fluency,0,True
4367,verbal_fluency,0,True
4367,verbal_fluency,0,True
4367,verbal_fluency,0,True
4367,verbal_fluency,0,True
